service_id,date,exception_type
302954,20220103,1
302954,20220104,1
302954,20220105,1
302954,20220106,1
302954,20220107,1
302954,20220110,1
302954,20220111,1
302954,20220112,1
302954,20220113,1
302954,20220114,1
302954,20220117,1
302954,20220118,1
302954,20220119,1
302954,20220120,1
302954,20220121,1
302954,20220124,1
302954,20220125,1
302954,20220126,1
302954,20220127,1
302954,20220128,1
302954,20220131,1
302954,20220201,1
302954,20220202,1
302954,20220203,1
302954,20220204,1
302954,20220207,1
302954,20220208,1
302954,20220209,1
302954,20220210,1
302954,20220211,1
302954,20220214,1
302954,20220215,1
302954,20220216,1
302954,20220217,1
302954,20220218,1
302954,20220222,1
302954,20220223,1
302954,20220224,1
302954,20220225,1
302954,20220228,1
302954,20220301,1
302954,20220302,1
302954,20220303,1
302954,20220304,1
303326,20211223,1
303326,20211224,1
299222,20211223,1
299222,20211224,1
303334,20211223,1
303334,20211224,1
303334,20211227,1
303334,20211228,1
303334,20211229,1
303334,20211230,1
303334,20211231,1
303334,20220103,1
303334,20220104,1
303334,20220105,1
303334,20220106,1
303334,20220107,1
303334,20220110,1
303334,20220111,1
303334,20220112,1
303334,20220113,1
303334,20220114,1
303334,20220117,1
303334,20220118,1
303334,20220119,1
303334,20220120,1
303334,20220121,1
303334,20220124,1
303334,20220125,1
303334,20220126,1
303334,20220127,1
303334,20220128,1
303334,20220131,1
303334,20220201,1
303334,20220202,1
303334,20220203,1
303334,20220204,1
303334,20220207,1
303334,20220208,1
303334,20220209,1
303334,20220210,1
303334,20220211,1
303334,20220214,1
303334,20220215,1
303334,20220216,1
303334,20220217,1
303334,20220218,1
303334,20220222,1
303334,20220223,1
303334,20220224,1
303334,20220225,1
303334,20220228,1
303334,20220301,1
303334,20220302,1
303334,20220303,1
303334,20220304,1
303185,20211223,1
303185,20211224,1
299790,20211223,1
299790,20211224,1
303513,20211223,1
303513,20211224,1
303513,20211227,1
303513,20211228,1
303513,20211229,1
303513,20211230,1
303513,20211231,1
303513,20220103,1
303513,20220104,1
303513,20220105,1
303513,20220106,1
303513,20220107,1
303513,20220110,1
303513,20220111,1
303513,20220112,1
303513,20220113,1
303513,20220114,1
303513,20220117,1
303513,20220118,1
303513,20220119,1
303513,20220120,1
303513,20220121,1
303513,20220124,1
303513,20220125,1
303513,20220126,1
303513,20220127,1
303513,20220128,1
303513,20220131,1
303513,20220201,1
303513,20220202,1
303513,20220203,1
303513,20220204,1
303513,20220207,1
303513,20220208,1
303513,20220209,1
303513,20220210,1
303513,20220211,1
303513,20220214,1
303513,20220215,1
303513,20220216,1
303513,20220217,1
303513,20220218,1
303513,20220222,1
303513,20220223,1
303513,20220224,1
303513,20220225,1
303513,20220228,1
303513,20220301,1
303513,20220302,1
303513,20220303,1
303513,20220304,1
303134,20211223,1
303134,20211224,1
299738,20211223,1
299738,20211224,1
302977,20211223,1
302977,20211224,1
302977,20211227,1
302977,20211228,1
302977,20211229,1
302977,20211230,1
302977,20211231,1
302977,20220103,1
302977,20220104,1
302977,20220105,1
302977,20220106,1
302977,20220107,1
302977,20220110,1
302977,20220111,1
302977,20220112,1
302977,20220113,1
302977,20220114,1
302977,20220117,1
302977,20220118,1
302977,20220119,1
302977,20220120,1
302977,20220121,1
302977,20220124,1
302977,20220125,1
302977,20220126,1
302977,20220127,1
302977,20220128,1
302977,20220131,1
302977,20220201,1
302977,20220202,1
302977,20220203,1
302977,20220204,1
302977,20220207,1
302977,20220208,1
302977,20220209,1
302977,20220210,1
302977,20220211,1
302977,20220214,1
302977,20220215,1
302977,20220216,1
302977,20220217,1
302977,20220218,1
302977,20220222,1
302977,20220223,1
302977,20220224,1
302977,20220225,1
302977,20220228,1
302977,20220301,1
302977,20220302,1
302977,20220303,1
302977,20220304,1
303091,20211223,1
303091,20211224,1
300137,20211223,1
300137,20211224,1
303088,20211223,1
303088,20211224,1
303088,20211227,1
303088,20211228,1
303088,20211229,1
303088,20211230,1
303088,20211231,1
303088,20220103,1
303088,20220104,1
303088,20220105,1
303088,20220106,1
303088,20220107,1
303088,20220110,1
303088,20220111,1
303088,20220112,1
303088,20220113,1
303088,20220114,1
303088,20220117,1
303088,20220118,1
303088,20220119,1
303088,20220120,1
303088,20220121,1
303088,20220124,1
303088,20220125,1
303088,20220126,1
303088,20220127,1
303088,20220128,1
303088,20220131,1
303088,20220201,1
303088,20220202,1
303088,20220203,1
303088,20220204,1
303088,20220207,1
303088,20220208,1
303088,20220209,1
303088,20220210,1
303088,20220211,1
303088,20220214,1
303088,20220215,1
303088,20220216,1
303088,20220217,1
303088,20220218,1
303088,20220222,1
303088,20220223,1
303088,20220224,1
303088,20220225,1
303088,20220228,1
303088,20220301,1
303088,20220302,1
303088,20220303,1
303088,20220304,1
303122,20220102,1
303122,20220109,1
303122,20220116,1
303122,20220123,1
303122,20220130,1
303122,20220206,1
303122,20220213,1
303122,20220220,1
303122,20220227,1
301237,20220102,1
301237,20220109,1
301237,20220116,1
301237,20220123,1
301237,20220130,1
301237,20220206,1
301237,20220213,1
301237,20220220,1
301237,20220227,1
303059,20220102,1
303059,20220109,1
303059,20220116,1
303059,20220123,1
303059,20220130,1
303059,20220206,1
303059,20220213,1
303059,20220220,1
303059,20220227,1
299533,20220102,1
299533,20220109,1
299533,20220116,1
299533,20220123,1
299533,20220130,1
299533,20220206,1
299533,20220213,1
299533,20220220,1
299533,20220227,1
303245,20220102,1
303245,20220109,1
303245,20220116,1
303245,20220123,1
303245,20220130,1
303245,20220206,1
303245,20220213,1
303245,20220220,1
303245,20220227,1
300293,20220102,1
300293,20220109,1
300293,20220116,1
300293,20220123,1
300293,20220130,1
300293,20220206,1
300293,20220213,1
300293,20220220,1
300293,20220227,1
303267,20220102,1
303267,20220109,1
303267,20220116,1
303267,20220123,1
303267,20220130,1
303267,20220206,1
303267,20220213,1
303267,20220220,1
303267,20220227,1
299335,20220102,1
299335,20220109,1
299335,20220116,1
299335,20220123,1
299335,20220130,1
299335,20220206,1
299335,20220213,1
299335,20220220,1
299335,20220227,1
303411,20220102,1
303411,20220109,1
303411,20220116,1
303411,20220123,1
303411,20220130,1
303411,20220206,1
303411,20220213,1
303411,20220220,1
303411,20220227,1
300833,20220102,1
300833,20220109,1
300833,20220116,1
300833,20220123,1
300833,20220130,1
300833,20220206,1
300833,20220213,1
300833,20220220,1
300833,20220227,1
303426,20220102,1
303426,20220109,1
303426,20220116,1
303426,20220123,1
303426,20220130,1
303426,20220206,1
303426,20220213,1
303426,20220220,1
303426,20220227,1
300914,20220102,1
300914,20220109,1
300914,20220116,1
300914,20220123,1
300914,20220130,1
300914,20220206,1
300914,20220213,1
300914,20220220,1
300914,20220227,1
302986,20220102,1
302986,20220109,1
302986,20220116,1
302986,20220123,1
302986,20220130,1
302986,20220206,1
302986,20220213,1
302986,20220220,1
302986,20220227,1
299730,20220102,1
299730,20220109,1
299730,20220116,1
299730,20220123,1
299730,20220130,1
299730,20220206,1
299730,20220213,1
299730,20220220,1
299730,20220227,1
303372,20220102,1
303372,20220109,1
303372,20220116,1
303372,20220123,1
303372,20220130,1
303372,20220206,1
303372,20220213,1
303372,20220220,1
303372,20220227,1
301604,20220102,1
301604,20220109,1
301604,20220116,1
301604,20220123,1
301604,20220130,1
301604,20220206,1
301604,20220213,1
301604,20220220,1
301604,20220227,1
302888,20220102,1
302888,20220109,1
302888,20220116,1
302888,20220123,1
302888,20220130,1
302888,20220206,1
302888,20220213,1
302888,20220220,1
302888,20220227,1
300687,20220102,1
300687,20220109,1
300687,20220116,1
300687,20220123,1
300687,20220130,1
300687,20220206,1
300687,20220213,1
300687,20220220,1
300687,20220227,1
303462,20220102,1
303462,20220109,1
303462,20220116,1
303462,20220123,1
303462,20220130,1
303462,20220206,1
303462,20220213,1
303462,20220220,1
303462,20220227,1
300053,20220102,1
300053,20220109,1
300053,20220116,1
300053,20220123,1
300053,20220130,1
300053,20220206,1
300053,20220213,1
300053,20220220,1
300053,20220227,1
302922,20220102,1
302922,20220109,1
302922,20220116,1
302922,20220123,1
302922,20220130,1
302922,20220206,1
302922,20220213,1
302922,20220220,1
302922,20220227,1
300365,20220102,1
300365,20220109,1
300365,20220116,1
300365,20220123,1
300365,20220130,1
300365,20220206,1
300365,20220213,1
300365,20220220,1
300365,20220227,1
303029,20220102,1
303029,20220109,1
303029,20220116,1
303029,20220123,1
303029,20220130,1
303029,20220206,1
303029,20220213,1
303029,20220220,1
303029,20220227,1
300084,20220102,1
300084,20220109,1
300084,20220116,1
300084,20220123,1
300084,20220130,1
300084,20220206,1
300084,20220213,1
300084,20220220,1
300084,20220227,1
303004,20220102,1
303004,20220109,1
303004,20220116,1
303004,20220123,1
303004,20220130,1
303004,20220206,1
303004,20220213,1
303004,20220220,1
303004,20220227,1
303006,20211223,1
303006,20211224,1
303006,20211227,1
303006,20211228,1
303006,20211229,1
303006,20211230,1
303006,20211231,1
303006,20220103,1
303006,20220104,1
303006,20220105,1
303006,20220106,1
303006,20220107,1
303006,20220110,1
303006,20220111,1
303006,20220112,1
303006,20220113,1
303006,20220114,1
303006,20220117,1
303006,20220118,1
303006,20220119,1
303006,20220120,1
303006,20220121,1
303006,20220124,1
303006,20220125,1
303006,20220126,1
303006,20220127,1
303006,20220128,1
303006,20220131,1
303006,20220201,1
303006,20220202,1
303006,20220203,1
303006,20220204,1
303006,20220207,1
303006,20220208,1
303006,20220209,1
303006,20220210,1
303006,20220211,1
303006,20220214,1
303006,20220215,1
303006,20220216,1
303006,20220217,1
303006,20220218,1
303006,20220222,1
303006,20220223,1
303006,20220224,1
303006,20220225,1
303006,20220228,1
303006,20220301,1
303006,20220302,1
303006,20220303,1
303006,20220304,1
303352,20211223,1
303352,20211224,1
303203,20211223,1
303203,20211224,1
303203,20211227,1
303203,20211228,1
303203,20211229,1
303203,20211230,1
303203,20211231,1
303203,20220103,1
303203,20220104,1
303203,20220105,1
303203,20220106,1
303203,20220107,1
303203,20220110,1
303203,20220111,1
303203,20220112,1
303203,20220113,1
303203,20220114,1
303203,20220117,1
303203,20220118,1
303203,20220119,1
303203,20220120,1
303203,20220121,1
303203,20220124,1
303203,20220125,1
303203,20220126,1
303203,20220127,1
303203,20220128,1
303203,20220131,1
303203,20220201,1
303203,20220202,1
303203,20220203,1
303203,20220204,1
303203,20220207,1
303203,20220208,1
303203,20220209,1
303203,20220210,1
303203,20220211,1
303203,20220214,1
303203,20220215,1
303203,20220216,1
303203,20220217,1
303203,20220218,1
303203,20220222,1
303203,20220223,1
303203,20220224,1
303203,20220225,1
303203,20220228,1
303203,20220301,1
303203,20220302,1
303203,20220303,1
303203,20220304,1
300542,20211223,1
300542,20211224,1
300027,20211223,1
300027,20211224,1
303452,20211223,1
303452,20211224,1
302983,20211223,1
302983,20211224,1
302983,20211227,1
302983,20211228,1
302983,20211229,1
302983,20211230,1
302983,20211231,1
302983,20220103,1
302983,20220104,1
302983,20220105,1
302983,20220106,1
302983,20220107,1
302983,20220110,1
302983,20220111,1
302983,20220112,1
302983,20220113,1
302983,20220114,1
302983,20220117,1
302983,20220118,1
302983,20220119,1
302983,20220120,1
302983,20220121,1
302983,20220124,1
302983,20220125,1
302983,20220126,1
302983,20220127,1
302983,20220128,1
302983,20220131,1
302983,20220201,1
302983,20220202,1
302983,20220203,1
302983,20220204,1
302983,20220207,1
302983,20220208,1
302983,20220209,1
302983,20220210,1
302983,20220211,1
302983,20220214,1
302983,20220215,1
302983,20220216,1
302983,20220217,1
302983,20220218,1
302983,20220222,1
302983,20220223,1
302983,20220224,1
302983,20220225,1
302983,20220228,1
302983,20220301,1
302983,20220302,1
302983,20220303,1
302983,20220304,1
300385,20211223,1
300385,20211224,1
301423,20211223,1
301423,20211224,1
303032,20211223,1
303032,20211224,1
303220,20211223,1
303220,20211224,1
303220,20211227,1
303220,20211228,1
303220,20211229,1
303220,20211230,1
303220,20211231,1
303220,20220103,1
303220,20220104,1
303220,20220105,1
303220,20220106,1
303220,20220107,1
303220,20220110,1
303220,20220111,1
303220,20220112,1
303220,20220113,1
303220,20220114,1
303220,20220117,1
303220,20220118,1
303220,20220119,1
303220,20220120,1
303220,20220121,1
303220,20220124,1
303220,20220125,1
303220,20220126,1
303220,20220127,1
303220,20220128,1
303220,20220131,1
303220,20220201,1
303220,20220202,1
303220,20220203,1
303220,20220204,1
303220,20220207,1
303220,20220208,1
303220,20220209,1
303220,20220210,1
303220,20220211,1
303220,20220214,1
303220,20220215,1
303220,20220216,1
303220,20220217,1
303220,20220218,1
303220,20220222,1
303220,20220223,1
303220,20220224,1
303220,20220225,1
303220,20220228,1
303220,20220301,1
303220,20220302,1
303220,20220303,1
303220,20220304,1
301744,20211223,1
301744,20211224,1
301240,20211223,1
301240,20211224,1
303103,20211223,1
303103,20211224,1
299829,20211223,1
299829,20211224,1
303290,20211223,1
303290,20211224,1
301279,20211223,1
301279,20211224,1
303187,20211223,1
303187,20211224,1
303224,20211223,1
303224,20211224,1
299297,20211223,1
299297,20211224,1
299297,20211227,1
299297,20211228,1
299297,20211229,1
299297,20211230,1
299297,20211231,1
299297,20220103,1
299297,20220104,1
299297,20220105,1
299297,20220106,1
299297,20220107,1
299297,20220110,1
299297,20220111,1
299297,20220112,1
299297,20220113,1
299297,20220114,1
299297,20220117,1
299297,20220118,1
299297,20220119,1
299297,20220120,1
299297,20220121,1
299297,20220124,1
299297,20220125,1
299297,20220126,1
299297,20220127,1
299297,20220128,1
299297,20220131,1
299297,20220201,1
299297,20220202,1
299297,20220203,1
299297,20220204,1
299297,20220207,1
299297,20220208,1
299297,20220209,1
299297,20220210,1
299297,20220211,1
299297,20220214,1
299297,20220215,1
299297,20220216,1
299297,20220217,1
299297,20220218,1
299297,20220222,1
299297,20220223,1
299297,20220224,1
299297,20220225,1
299297,20220228,1
299297,20220301,1
299297,20220302,1
299297,20220303,1
299297,20220304,1
299408,20211223,1
299408,20211224,1
299408,20211227,1
299408,20211228,1
299408,20211229,1
299408,20211230,1
299408,20211231,1
299408,20220103,1
299408,20220104,1
299408,20220105,1
299408,20220106,1
299408,20220107,1
299408,20220110,1
299408,20220111,1
299408,20220112,1
299408,20220113,1
299408,20220114,1
299408,20220117,1
299408,20220118,1
299408,20220119,1
299408,20220120,1
299408,20220121,1
299408,20220124,1
299408,20220125,1
299408,20220126,1
299408,20220127,1
299408,20220128,1
299408,20220131,1
299408,20220201,1
299408,20220202,1
299408,20220203,1
299408,20220204,1
299408,20220207,1
299408,20220208,1
299408,20220209,1
299408,20220210,1
299408,20220211,1
299408,20220214,1
299408,20220215,1
299408,20220216,1
299408,20220217,1
299408,20220218,1
299408,20220222,1
299408,20220223,1
299408,20220224,1
299408,20220225,1
299408,20220228,1
299408,20220301,1
299408,20220302,1
299408,20220303,1
299408,20220304,1
301371,20211223,1
301371,20211224,1
300932,20211223,1
300932,20211224,1
301650,20211223,1
301650,20211224,1
301650,20211227,1
301650,20211228,1
301650,20211229,1
301650,20211230,1
301650,20211231,1
301650,20220103,1
301650,20220104,1
301650,20220105,1
301650,20220106,1
301650,20220107,1
301650,20220110,1
301650,20220111,1
301650,20220112,1
301650,20220113,1
301650,20220114,1
301650,20220117,1
301650,20220118,1
301650,20220119,1
301650,20220120,1
301650,20220121,1
301650,20220124,1
301650,20220125,1
301650,20220126,1
301650,20220127,1
301650,20220128,1
301650,20220131,1
301650,20220201,1
301650,20220202,1
301650,20220203,1
301650,20220204,1
301650,20220207,1
301650,20220208,1
301650,20220209,1
301650,20220210,1
301650,20220211,1
301650,20220214,1
301650,20220215,1
301650,20220216,1
301650,20220217,1
301650,20220218,1
301650,20220222,1
301650,20220223,1
301650,20220224,1
301650,20220225,1
301650,20220228,1
301650,20220301,1
301650,20220302,1
301650,20220303,1
301650,20220304,1
299750,20211223,1
299750,20211224,1
299750,20211227,1
299750,20211228,1
299750,20211229,1
299750,20211230,1
299750,20211231,1
299750,20220103,1
299750,20220104,1
299750,20220105,1
299750,20220106,1
299750,20220107,1
299750,20220110,1
299750,20220111,1
299750,20220112,1
299750,20220113,1
299750,20220114,1
299750,20220117,1
299750,20220118,1
299750,20220119,1
299750,20220120,1
299750,20220121,1
299750,20220124,1
299750,20220125,1
299750,20220126,1
299750,20220127,1
299750,20220128,1
299750,20220131,1
299750,20220201,1
299750,20220202,1
299750,20220203,1
299750,20220204,1
299750,20220207,1
299750,20220208,1
299750,20220209,1
299750,20220210,1
299750,20220211,1
299750,20220214,1
299750,20220215,1
299750,20220216,1
299750,20220217,1
299750,20220218,1
299750,20220222,1
299750,20220223,1
299750,20220224,1
299750,20220225,1
299750,20220228,1
299750,20220301,1
299750,20220302,1
299750,20220303,1
299750,20220304,1
301728,20211223,1
301728,20211224,1
301686,20211223,1
301686,20211224,1
300015,20211223,1
300015,20211224,1
300015,20211227,1
300015,20211228,1
300015,20211229,1
300015,20211230,1
300015,20211231,1
300015,20220103,1
300015,20220104,1
300015,20220105,1
300015,20220106,1
300015,20220107,1
300015,20220110,1
300015,20220111,1
300015,20220112,1
300015,20220113,1
300015,20220114,1
300015,20220117,1
300015,20220118,1
300015,20220119,1
300015,20220120,1
300015,20220121,1
300015,20220124,1
300015,20220125,1
300015,20220126,1
300015,20220127,1
300015,20220128,1
300015,20220131,1
300015,20220201,1
300015,20220202,1
300015,20220203,1
300015,20220204,1
300015,20220207,1
300015,20220208,1
300015,20220209,1
300015,20220210,1
300015,20220211,1
300015,20220214,1
300015,20220215,1
300015,20220216,1
300015,20220217,1
300015,20220218,1
300015,20220222,1
300015,20220223,1
300015,20220224,1
300015,20220225,1
300015,20220228,1
300015,20220301,1
300015,20220302,1
300015,20220303,1
300015,20220304,1
301109,20211223,1
301109,20211224,1
301109,20211227,1
301109,20211228,1
301109,20211229,1
301109,20211230,1
301109,20211231,1
301109,20220103,1
301109,20220104,1
301109,20220105,1
301109,20220106,1
301109,20220107,1
301109,20220110,1
301109,20220111,1
301109,20220112,1
301109,20220113,1
301109,20220114,1
301109,20220117,1
301109,20220118,1
301109,20220119,1
301109,20220120,1
301109,20220121,1
301109,20220124,1
301109,20220125,1
301109,20220126,1
301109,20220127,1
301109,20220128,1
301109,20220131,1
301109,20220201,1
301109,20220202,1
301109,20220203,1
301109,20220204,1
301109,20220207,1
301109,20220208,1
301109,20220209,1
301109,20220210,1
301109,20220211,1
301109,20220214,1
301109,20220215,1
301109,20220216,1
301109,20220217,1
301109,20220218,1
301109,20220222,1
301109,20220223,1
301109,20220224,1
301109,20220225,1
301109,20220228,1
301109,20220301,1
301109,20220302,1
301109,20220303,1
301109,20220304,1
299178,20211223,1
299178,20211224,1
299815,20211223,1
299815,20211224,1
300710,20211223,1
300710,20211224,1
300710,20211227,1
300710,20211228,1
300710,20211229,1
300710,20211230,1
300710,20211231,1
300710,20220103,1
300710,20220104,1
300710,20220105,1
300710,20220106,1
300710,20220107,1
300710,20220110,1
300710,20220111,1
300710,20220112,1
300710,20220113,1
300710,20220114,1
300710,20220117,1
300710,20220118,1
300710,20220119,1
300710,20220120,1
300710,20220121,1
300710,20220124,1
300710,20220125,1
300710,20220126,1
300710,20220127,1
300710,20220128,1
300710,20220131,1
300710,20220201,1
300710,20220202,1
300710,20220203,1
300710,20220204,1
300710,20220207,1
300710,20220208,1
300710,20220209,1
300710,20220210,1
300710,20220211,1
300710,20220214,1
300710,20220215,1
300710,20220216,1
300710,20220217,1
300710,20220218,1
300710,20220222,1
300710,20220223,1
300710,20220224,1
300710,20220225,1
300710,20220228,1
300710,20220301,1
300710,20220302,1
300710,20220303,1
300710,20220304,1
300829,20211223,1
300829,20211224,1
300829,20211227,1
300829,20211228,1
300829,20211229,1
300829,20211230,1
300829,20211231,1
300829,20220103,1
300829,20220104,1
300829,20220105,1
300829,20220106,1
300829,20220107,1
300829,20220110,1
300829,20220111,1
300829,20220112,1
300829,20220113,1
300829,20220114,1
300829,20220117,1
300829,20220118,1
300829,20220119,1
300829,20220120,1
300829,20220121,1
300829,20220124,1
300829,20220125,1
300829,20220126,1
300829,20220127,1
300829,20220128,1
300829,20220131,1
300829,20220201,1
300829,20220202,1
300829,20220203,1
300829,20220204,1
300829,20220207,1
300829,20220208,1
300829,20220209,1
300829,20220210,1
300829,20220211,1
300829,20220214,1
300829,20220215,1
300829,20220216,1
300829,20220217,1
300829,20220218,1
300829,20220222,1
300829,20220223,1
300829,20220224,1
300829,20220225,1
300829,20220228,1
300829,20220301,1
300829,20220302,1
300829,20220303,1
300829,20220304,1
299980,20211223,1
299980,20211224,1
301475,20211223,1
301475,20211224,1
299109,20211223,1
299109,20211224,1
299109,20211227,1
299109,20211228,1
299109,20211229,1
299109,20211230,1
299109,20211231,1
299109,20220103,1
299109,20220104,1
299109,20220105,1
299109,20220106,1
299109,20220107,1
299109,20220110,1
299109,20220111,1
299109,20220112,1
299109,20220113,1
299109,20220114,1
299109,20220117,1
299109,20220118,1
299109,20220119,1
299109,20220120,1
299109,20220121,1
299109,20220124,1
299109,20220125,1
299109,20220126,1
299109,20220127,1
299109,20220128,1
299109,20220131,1
299109,20220201,1
299109,20220202,1
299109,20220203,1
299109,20220204,1
299109,20220207,1
299109,20220208,1
299109,20220209,1
299109,20220210,1
299109,20220211,1
299109,20220214,1
299109,20220215,1
299109,20220216,1
299109,20220217,1
299109,20220218,1
299109,20220222,1
299109,20220223,1
299109,20220224,1
299109,20220225,1
299109,20220228,1
299109,20220301,1
299109,20220302,1
299109,20220303,1
299109,20220304,1
299186,20211223,1
299186,20211224,1
299186,20211227,1
299186,20211228,1
299186,20211229,1
299186,20211230,1
299186,20211231,1
299186,20220103,1
299186,20220104,1
299186,20220105,1
299186,20220106,1
299186,20220107,1
299186,20220110,1
299186,20220111,1
299186,20220112,1
299186,20220113,1
299186,20220114,1
299186,20220117,1
299186,20220118,1
299186,20220119,1
299186,20220120,1
299186,20220121,1
299186,20220124,1
299186,20220125,1
299186,20220126,1
299186,20220127,1
299186,20220128,1
299186,20220131,1
299186,20220201,1
299186,20220202,1
299186,20220203,1
299186,20220204,1
299186,20220207,1
299186,20220208,1
299186,20220209,1
299186,20220210,1
299186,20220211,1
299186,20220214,1
299186,20220215,1
299186,20220216,1
299186,20220217,1
299186,20220218,1
299186,20220222,1
299186,20220223,1
299186,20220224,1
299186,20220225,1
299186,20220228,1
299186,20220301,1
299186,20220302,1
299186,20220303,1
299186,20220304,1
300139,20211223,1
300139,20211224,1
300738,20211223,1
300738,20211224,1
300557,20211223,1
300557,20211224,1
300557,20211227,1
300557,20211228,1
300557,20211229,1
300557,20211230,1
300557,20211231,1
300557,20220103,1
300557,20220104,1
300557,20220105,1
300557,20220106,1
300557,20220107,1
300557,20220110,1
300557,20220111,1
300557,20220112,1
300557,20220113,1
300557,20220114,1
300557,20220117,1
300557,20220118,1
300557,20220119,1
300557,20220120,1
300557,20220121,1
300557,20220124,1
300557,20220125,1
300557,20220126,1
300557,20220127,1
300557,20220128,1
300557,20220131,1
300557,20220201,1
300557,20220202,1
300557,20220203,1
300557,20220204,1
300557,20220207,1
300557,20220208,1
300557,20220209,1
300557,20220210,1
300557,20220211,1
300557,20220214,1
300557,20220215,1
300557,20220216,1
300557,20220217,1
300557,20220218,1
300557,20220222,1
300557,20220223,1
300557,20220224,1
300557,20220225,1
300557,20220228,1
300557,20220301,1
300557,20220302,1
300557,20220303,1
300557,20220304,1
301375,20211223,1
301375,20211224,1
301375,20211227,1
301375,20211228,1
301375,20211229,1
301375,20211230,1
301375,20211231,1
301375,20220103,1
301375,20220104,1
301375,20220105,1
301375,20220106,1
301375,20220107,1
301375,20220110,1
301375,20220111,1
301375,20220112,1
301375,20220113,1
301375,20220114,1
301375,20220117,1
301375,20220118,1
301375,20220119,1
301375,20220120,1
301375,20220121,1
301375,20220124,1
301375,20220125,1
301375,20220126,1
301375,20220127,1
301375,20220128,1
301375,20220131,1
301375,20220201,1
301375,20220202,1
301375,20220203,1
301375,20220204,1
301375,20220207,1
301375,20220208,1
301375,20220209,1
301375,20220210,1
301375,20220211,1
301375,20220214,1
301375,20220215,1
301375,20220216,1
301375,20220217,1
301375,20220218,1
301375,20220222,1
301375,20220223,1
301375,20220224,1
301375,20220225,1
301375,20220228,1
301375,20220301,1
301375,20220302,1
301375,20220303,1
301375,20220304,1
299300,20211223,1
299300,20211224,1
301302,20211223,1
301302,20211224,1
301345,20211223,1
301345,20211224,1
301345,20211227,1
301345,20211228,1
301345,20211229,1
301345,20211230,1
301345,20211231,1
301345,20220103,1
301345,20220104,1
301345,20220105,1
301345,20220106,1
301345,20220107,1
301345,20220110,1
301345,20220111,1
301345,20220112,1
301345,20220113,1
301345,20220114,1
301345,20220117,1
301345,20220118,1
301345,20220119,1
301345,20220120,1
301345,20220121,1
301345,20220124,1
301345,20220125,1
301345,20220126,1
301345,20220127,1
301345,20220128,1
301345,20220131,1
301345,20220201,1
301345,20220202,1
301345,20220203,1
301345,20220204,1
301345,20220207,1
301345,20220208,1
301345,20220209,1
301345,20220210,1
301345,20220211,1
301345,20220214,1
301345,20220215,1
301345,20220216,1
301345,20220217,1
301345,20220218,1
301345,20220222,1
301345,20220223,1
301345,20220224,1
301345,20220225,1
301345,20220228,1
301345,20220301,1
301345,20220302,1
301345,20220303,1
301345,20220304,1
299681,20211223,1
299681,20211224,1
299681,20211227,1
299681,20211228,1
299681,20211229,1
299681,20211230,1
299681,20211231,1
299681,20220103,1
299681,20220104,1
299681,20220105,1
299681,20220106,1
299681,20220107,1
299681,20220110,1
299681,20220111,1
299681,20220112,1
299681,20220113,1
299681,20220114,1
299681,20220117,1
299681,20220118,1
299681,20220119,1
299681,20220120,1
299681,20220121,1
299681,20220124,1
299681,20220125,1
299681,20220126,1
299681,20220127,1
299681,20220128,1
299681,20220131,1
299681,20220201,1
299681,20220202,1
299681,20220203,1
299681,20220204,1
299681,20220207,1
299681,20220208,1
299681,20220209,1
299681,20220210,1
299681,20220211,1
299681,20220214,1
299681,20220215,1
299681,20220216,1
299681,20220217,1
299681,20220218,1
299681,20220222,1
299681,20220223,1
299681,20220224,1
299681,20220225,1
299681,20220228,1
299681,20220301,1
299681,20220302,1
299681,20220303,1
299681,20220304,1
299422,20211223,1
299422,20211224,1
299508,20211223,1
299508,20211224,1
300252,20211223,1
300252,20211224,1
300252,20211227,1
300252,20211228,1
300252,20211229,1
300252,20211230,1
300252,20211231,1
300252,20220103,1
300252,20220104,1
300252,20220105,1
300252,20220106,1
300252,20220107,1
300252,20220110,1
300252,20220111,1
300252,20220112,1
300252,20220113,1
300252,20220114,1
300252,20220117,1
300252,20220118,1
300252,20220119,1
300252,20220120,1
300252,20220121,1
300252,20220124,1
300252,20220125,1
300252,20220126,1
300252,20220127,1
300252,20220128,1
300252,20220131,1
300252,20220201,1
300252,20220202,1
300252,20220203,1
300252,20220204,1
300252,20220207,1
300252,20220208,1
300252,20220209,1
300252,20220210,1
300252,20220211,1
300252,20220214,1
300252,20220215,1
300252,20220216,1
300252,20220217,1
300252,20220218,1
300252,20220222,1
300252,20220223,1
300252,20220224,1
300252,20220225,1
300252,20220228,1
300252,20220301,1
300252,20220302,1
300252,20220303,1
300252,20220304,1
299292,20211223,1
299292,20211224,1
299292,20211227,1
299292,20211228,1
299292,20211229,1
299292,20211230,1
299292,20211231,1
299292,20220103,1
299292,20220104,1
299292,20220105,1
299292,20220106,1
299292,20220107,1
299292,20220110,1
299292,20220111,1
299292,20220112,1
299292,20220113,1
299292,20220114,1
299292,20220117,1
299292,20220118,1
299292,20220119,1
299292,20220120,1
299292,20220121,1
299292,20220124,1
299292,20220125,1
299292,20220126,1
299292,20220127,1
299292,20220128,1
299292,20220131,1
299292,20220201,1
299292,20220202,1
299292,20220203,1
299292,20220204,1
299292,20220207,1
299292,20220208,1
299292,20220209,1
299292,20220210,1
299292,20220211,1
299292,20220214,1
